id,clustering_coefficient_std,clustering_coefficient_max,weight_ratio,inside_weights_25,outside_weight_ratio,inside_weights,inside_weights_75,clustering_coefficient_25,size,degree_max,pageranks_50,inside_edges,pageranks_mean,pageranks_75,clustering_coefficient_50,subgraph_clustering_coeff,clustering_coeff_mean,degree_50,degree_75,inside_weight_ratio,inside_weights_50,degree_std,clustering_coefficient_75,outside_edges,pageranks_std,degree_mean,density,pageranks_max,cohesion,degree_25,pageranks_25,unlinked,outside_weights,inside_weights_mean,inside_weights_std
71,0.000131819,0.000531864,0.572263993,9,0.636025505,2055,31,7.17E-06,34,0.000531864,2.68E-05,85,6.79E-05,8.10E-05,1.75E-05,0.723205664,8.07E-05,1.75E-05,0.000114653,0.363974495,15,0.000131819,0.000114653,285,9.31E-05,8.07E-05,0.151515152,0.00045743,0.298245614,7.17E-06,1.61E-05,0.924242424,3591,24.17647059,26.51222869
72,7.21E-05,0.000378993,1.487179487,9,0.402061856,2842,26.75,9.55E-06,36,0.000378993,3.83E-05,106,6.39E-05,6.52E-05,3.34E-05,0.714061459,5.54E-05,3.34E-05,6.13E-05,0.597938144,14.5,7.21E-05,6.13E-05,175,7.53E-05,5.54E-05,0.168253968,0.000398616,0.605714286,9.55E-06,1.99E-05,0.915873016,1911,26.81132075,37.48662987
73,0.000104284,0.000624224,1.341505376,11.75,0.42707568,3119,39,1.67E-05,34,0.000624224,3.36E-05,68,6.62E-05,6.33E-05,2.39E-05,0.783237771,5.37E-05,2.39E-05,6.05E-05,0.57292432,30,0.000104284,6.05E-05,166,0.000122827,5.37E-05,0.121212121,0.00074354,0.409638554,1.67E-05,2.40E-05,0.939393939,2325,45.86764706,67.50422741
74,9.02E-05,0.000500016,0.608603453,8,0.62165725,2009,24.5,1.67E-05,32,0.000500016,4.09E-05,76,6.85E-05,8.21E-05,3.50E-05,0.65157174,6.35E-05,3.50E-05,7.56E-05,0.37834275,16,9.02E-05,7.56E-05,240,8.92E-05,6.35E-05,0.153225806,0.000506124,0.316666667,1.67E-05,2.35E-05,0.923387097,3301,26.43421053,32.05477858
75,7.81E-05,0.00026434,0.694691842,7,0.59007778,1950,25,6.37E-06,36,0.00026434,2.41E-05,84,6.06E-05,5.10E-05,1.75E-05,0.705864018,5.16E-05,1.75E-05,3.98E-05,0.40992222,10,7.81E-05,3.98E-05,208,8.38E-05,5.16E-05,0.133333333,0.000355667,0.403846154,6.37E-06,1.89E-05,0.933333333,2807,23.21428571,32.00858197
76,7.84E-05,0.000382178,1.295748614,8.25,0.435587762,2103,35,6.37E-06,31,0.000382178,4.67E-05,78,6.71E-05,8.52E-05,3.50E-05,0.691041366,6.49E-05,3.50E-05,0.000105099,0.564412238,13.5,7.84E-05,0.000105099,157,8.29E-05,6.49E-05,0.167741935,0.000457802,0.496815287,6.37E-06,1.74E-05,0.916129032,1623,26.96153846,33.39293734
77,8.34E-05,0.000353514,1.503395201,10,0.399457505,3321,28,1.19E-05,30,0.000353514,4.48E-05,102,6.92E-05,7.85E-05,3.98E-05,0.785928769,6.65E-05,3.98E-05,8.36E-05,0.600542495,16,8.34E-05,8.36E-05,177,7.66E-05,6.65E-05,0.234482759,0.000368964,0.576271186,1.19E-05,2.06E-05,0.882758621,2209,32.55882353,50.15242913
78,0.000128852,0.000493646,0.647636587,8,0.606929955,2110,28,1.19E-05,28,0.000493646,3.88E-05,77,7.29E-05,9.67E-05,4.78E-05,0.671249339,9.84E-05,4.78E-05,0.000121819,0.393070045,16,0.000128852,0.000121819,335,6.93E-05,9.84E-05,0.203703704,0.000246799,0.229850746,1.19E-05,2.37E-05,0.898148148,3258,27.4025974,38.8310559
79,5.07E-05,0.00016561,2.022238695,8,0.330880549,2728,29.5,1.27E-05,29,0.00016561,4.40E-05,92,7.01E-05,9.23E-05,2.55E-05,0.651920658,5.05E-05,2.55E-05,7.33E-05,0.669119451,14,5.07E-05,7.33E-05,98,6.21E-05,5.05E-05,0.226600985,0.000214349,0.93877551,1.27E-05,2.26E-05,0.886699507,1349,29.65217391,46.41037056
80,0.000103752,0.000512755,0.624266145,11,0.615662651,2233,50,9.55E-06,27,0.000512755,3.26E-05,47,7.43E-05,6.94E-05,2.23E-05,0.562942824,6.16E-05,2.23E-05,5.73E-05,0.384337349,22,0.000103752,5.73E-05,206,0.000111846,6.16E-05,0.133903134,0.000562453,0.22815534,9.55E-06,1.97E-05,0.933048433,3577,47.5106383,87.39732513
81,8.89E-05,0.000312112,0.860875966,8,0.537381329,2339,39,3.11E-05,24,0.000312112,6.47E-05,89,8.10E-05,0.000113066,5.10E-05,0.739870649,8.81E-05,5.10E-05,0.000105099,0.462618671,14,8.89E-05,0.000105099,222,6.32E-05,8.81E-05,0.322463768,0.000228051,0.400900901,3.11E-05,2.74E-05,0.838768116,2717,26.28089888,27.94375923
82,7.41E-05,0.000328036,0.876409018,9,0.532932847,2177,27,9.55E-06,33,0.000328036,3.31E-05,70,5.88E-05,5.05E-05,2.23E-05,0.685312386,4.50E-05,2.23E-05,4.14E-05,0.467067153,12.5,7.41E-05,4.14E-05,193,8.29E-05,4.50E-05,0.132575758,0.000385705,0.362694301,9.55E-06,1.96E-05,0.933712121,2484,31.1,44.85345981
83,0.000189909,0.000863085,0.247127394,11,0.801842703,1484,47,1.27E-05,20,0.000863085,3.36E-05,33,9.70E-05,6.79E-05,3.03E-05,0.804922557,9.27E-05,3.03E-05,5.57E-05,0.198157297,19,0.000189909,5.57E-05,315,0.000185538,9.27E-05,0.173684211,0.000856573,0.104761905,1.27E-05,2.00E-05,0.913157895,6005,44.96969697,58.09109088
84,7.95E-05,0.000410841,1.041738382,8,0.489778714,2421,35.5,9.55E-06,35,0.000410841,2.96E-05,78,5.51E-05,5.76E-05,2.55E-05,0.6204205,5.41E-05,2.55E-05,5.25E-05,0.510221286,16.5,7.95E-05,5.25E-05,191,6.27E-05,5.41E-05,0.131092437,0.000290981,0.408376963,9.55E-06,1.85E-05,0.934453782,2324,31.03846154,48.67591473
85,9.07E-05,0.000347145,0.778752108,10,0.562191885,2309,39,6.37E-06,31,0.000347145,2.25E-05,71,6.17E-05,3.70E-05,1.27E-05,0.864068838,5.59E-05,1.27E-05,3.82E-05,0.437808115,18,9.07E-05,3.82E-05,219,9.26E-05,5.59E-05,0.152688172,0.000427693,0.324200913,6.37E-06,1.70E-05,0.923655914,2965,32.52112676,36.42892333
86,0.000156264,0.000614669,0.355571848,9.25,0.737696052,1455,33.25,9.55E-06,24,0.000614669,3.48E-05,58,7.93E-05,0.000110838,2.71E-05,0.725600389,0.000114919,2.71E-05,0.000149686,0.262303948,15,0.000156264,0.000149686,322,9.62E-05,0.000114919,0.210144928,0.000416066,0.180124224,9.55E-06,1.65E-05,0.894927536,4092,25.0862069,22.98896623
87,0.000110612,0.000477722,0.677165354,13,0.596244131,2408,61,7.17E-06,26,0.000477722,3.67E-05,46,7.27E-05,9.26E-05,3.18E-05,0.682015159,7.51E-05,3.18E-05,7.09E-05,0.403755869,31,0.000110612,7.09E-05,271,9.29E-05,7.51E-05,0.141538462,0.000452541,0.169741697,7.17E-06,2.06E-05,0.929230769,3556,52.34782609,69.50264849
88,6.11E-05,0.000318481,1.55465587,8,0.391442155,2304,25,2.23E-05,31,0.000318481,4.35E-05,97,6.06E-05,7.16E-05,3.50E-05,0.71628142,5.89E-05,3.50E-05,8.12E-05,0.608557845,14,6.11E-05,8.12E-05,143,6.10E-05,5.89E-05,0.208602151,0.000345219,0.678321678,2.23E-05,2.64E-05,0.895698925,1482,23.75257732,31.19312339
89,0.000328476,0.001662473,0.688937568,8,0.592088197,629,24,6.37E-06,24,0.001662473,2.07E-05,27,7.75E-05,3.20E-05,1.75E-05,0.434640523,9.04E-05,1.75E-05,3.50E-05,0.407911803,11,0.000328476,3.50E-05,78,0.000249394,9.04E-05,0.097826087,0.001271363,0.346153846,6.37E-06,1.41E-05,0.951086957,913,23.2962963,28.46806504
90,0.000152615,0.000716583,0.399957292,13.25,0.714307505,1873,34,9.55E-06,21,0.000716583,2.62E-05,42,8.30E-05,7.73E-05,1.27E-05,0.808224368,7.10E-05,1.27E-05,6.05E-05,0.285692495,22,0.000152615,6.05E-05,306,0.000135379,7.10E-05,0.2,0.000601005,0.137254902,9.55E-06,2.07E-05,0.9,4683,44.5952381,73.66108345
91,5.17E-05,0.000226122,1.001207001,8.25,0.499698432,1659,30.5,6.37E-06,33,0.000226122,2.69E-05,70,5.24E-05,6.47E-05,1.27E-05,0.763485714,3.67E-05,1.27E-05,5.10E-05,0.500301568,17,5.17E-05,5.10E-05,128,6.41E-05,3.67E-05,0.132575758,0.000348832,0.546875,6.37E-06,1.89E-05,0.933712121,1657,23.7,20.62546969
92,0.000157855,0.000764356,0.358571736,8.5,0.736067131,1667,24,6.37E-06,23,0.000764356,2.48E-05,47,7.27E-05,6.87E-05,1.59E-05,0.636904762,7.93E-05,1.59E-05,6.85E-05,0.263932869,12,0.000157855,6.85E-05,324,0.00013729,7.93E-05,0.185770751,0.000688928,0.145061728,6.37E-06,1.49E-05,0.907114625,4649,35.46808511,57.974628
93,4.27E-05,0.00016561,1.543737575,8,0.393122313,1553,19,6.37E-06,31,0.00016561,2.53E-05,72,5.27E-05,5.68E-05,1.91E-05,0.746191891,3.31E-05,1.91E-05,3.66E-05,0.606877687,12.5,4.27E-05,3.66E-05,90,6.32E-05,3.31E-05,0.15483871,0.00028255,0.8,6.37E-06,1.83E-05,0.922580645,1006,21.56944444,34.74783222
94,0.000146905,0.000662441,0.555555556,9.75,0.642857143,1075,38,7.17E-06,22,0.000662441,2.54E-05,28,7.36E-05,5.60E-05,2.39E-05,0.658348596,7.98E-05,2.39E-05,7.40E-05,0.357142857,22.5,0.000146905,7.40E-05,165,0.000118941,7.98E-05,0.121212121,0.000540597,0.16969697,7.17E-06,1.67E-05,0.939393939,1935,38.39285714,55.67016339
95,0.00011486,0.000407656,0.840718563,17,0.543266103,2106,72.5,4.46E-05,12,0.000407656,9.10E-05,23,0.00013113,0.000173181,0.000106691,0.736309524,0.000145705,0.000106691,0.000207809,0.456733897,30,0.00011486,0.000207809,166,0.000121991,0.000145705,0.348484848,0.000455779,0.138554217,4.46E-05,3.58E-05,0.825757576,2505,91.56521739,162.8535822
96,0.00012119,0.00042358,0.463974433,10.75,0.683072038,1597,39,2.55E-05,17,0.00042358,6.51E-05,44,9.10E-05,0.000129547,5.73E-05,0.744264885,0.000115777,5.73E-05,0.000143317,0.316927962,20,0.00012119,0.000143317,238,7.93E-05,0.000115777,0.323529412,0.000323828,0.18487395,2.55E-05,2.52E-05,0.838235294,3442,36.29545455,39.65050702
97,7.48E-05,0.000267524,0.694056641,8,0.590299035,1740,26,1.99E-05,22,0.000267524,5.96E-05,73,7.00E-05,7.92E-05,6.21E-05,0.736135794,7.76E-05,6.21E-05,9.63E-05,0.409700965,13,7.48E-05,9.63E-05,207,6.30E-05,7.76E-05,0.316017316,0.000249775,0.352657005,1.99E-05,2.35E-05,0.841991342,2507,23.83561644,31.88808069
98,6.68E-05,0.000242046,1.072115385,11,0.482598608,1784,31.75,7.96E-06,27,0.000242046,2.52E-05,62,5.68E-05,6.37E-05,1.27E-05,0.692429237,4.95E-05,1.27E-05,5.41E-05,0.517401392,18.5,6.68E-05,5.41E-05,127,6.32E-05,4.95E-05,0.176638177,0.000245677,0.488188976,7.96E-06,1.78E-05,0.911680912,1664,28.77419355,31.36796154
99,0.0001271,0.000445874,0.485545888,8,0.673153221,1730,31.75,1.59E-05,17,0.000445874,3.60E-05,54,8.97E-05,0.000110283,4.14E-05,0.675025768,0.000101165,4.14E-05,0.000121023,0.326846779,13.5,0.0001271,0.000121023,228,0.000105226,0.000101165,0.397058824,0.0003744,0.236842105,1.59E-05,2.36E-05,0.801470588,3563,32.03703704,53.87810761
100,6.41E-05,0.000312112,0.775847808,10,0.563111318,1876,39,9.55E-06,25,0.000312112,2.36E-05,53,5.94E-05,7.75E-05,1.59E-05,0.695790876,4.18E-05,1.59E-05,4.14E-05,0.436888682,20,6.41E-05,4.14E-05,162,7.58E-05,4.18E-05,0.176666667,0.000367682,0.327160494,9.55E-06,1.79E-05,0.911666667,2418,35.39622642,40.12919683
101,7.48E-05,0.000242046,0.941568047,16.5,0.515047619,2546,80,1.91E-05,17,0.000242046,5.92E-05,35,8.51E-05,0.000106645,5.41E-05,0.749145299,7.96E-05,5.41E-05,0.000152871,0.484952381,43,7.48E-05,0.000152871,178,7.18E-05,7.96E-05,0.257352941,0.000231266,0.196629213,1.91E-05,2.92E-05,0.871323529,2704,72.74285714,87.45164962
102,5.86E-05,0.000267524,1.434320425,9,0.410792265,1889,28,9.55E-06,21,0.000267524,5.27E-05,65,6.82E-05,8.31E-05,3.82E-05,0.762649106,4.87E-05,3.82E-05,5.10E-05,0.589207735,15,5.86E-05,5.10E-05,120,7.73E-05,4.87E-05,0.30952381,0.000371043,0.541666667,9.55E-06,1.93E-05,0.845238095,1317,29.06153846,42.93998564
103,3.28E-05,0.000146501,2.239388795,10,0.30870021,1319,23,9.55E-06,26,0.000146501,3.88E-05,70,5.50E-05,7.14E-05,2.71E-05,0.688794671,3.48E-05,2.71E-05,4.86E-05,0.69129979,15,3.28E-05,4.86E-05,53,4.73E-05,3.48E-05,0.215384615,0.000205466,1.320754717,9.55E-06,2.09E-05,0.892307692,589,18.84285714,13.78056158
104,0.000103583,0.000404471,0.445378151,8,0.691860465,1696,37,1.27E-05,23,0.000404471,3.20E-05,60,6.21E-05,6.74E-05,3.50E-05,0.738756614,7.49E-05,3.50E-05,7.33E-05,0.308139535,13,0.000103583,7.33E-05,268,7.25E-05,7.49E-05,0.23715415,0.000292187,0.223880597,1.27E-05,1.75E-05,0.881422925,3808,28.26666667,34.13544915
105,8.47E-05,0.000283449,0.780371035,8,0.561680672,1304,19.5,9.55E-06,23,0.000283449,3.44E-05,63,6.10E-05,7.41E-05,3.50E-05,0.746570423,6.74E-05,3.50E-05,7.48E-05,0.438319328,13,8.47E-05,7.48E-05,150,6.17E-05,6.74E-05,0.249011858,0.000200436,0.42,9.55E-06,1.91E-05,0.875494071,1671,20.6984127,24.34255202
106,7.93E-05,0.000372623,2.493506494,9,0.286245353,2112,27,7.17E-06,22,0.000372623,3.63E-05,61,6.37E-05,7.25E-05,1.75E-05,0.746640551,5.01E-05,1.75E-05,5.97E-05,0.713754647,13,7.93E-05,5.97E-05,77,8.08E-05,5.01E-05,0.264069264,0.000395864,0.792207792,7.17E-06,1.93E-05,0.867965368,847,34.62295082,60.2503422
107,5.95E-05,0.000245231,1.769815418,13,0.361034888,1630,56.75,7.96E-06,23,0.000245231,3.81E-05,38,6.04E-05,4.94E-05,1.91E-05,0.433252165,4.00E-05,1.91E-05,4.46E-05,0.638965112,24,5.95E-05,4.46E-05,84,7.81E-05,4.00E-05,0.150197628,0.000309039,0.452380952,7.96E-06,2.17E-05,0.924901186,921,42.89473684,49.13557478
108,6.48E-05,0.000245231,0.627329193,9,0.614503817,1212,29,9.55E-06,24,0.000245231,3.03E-05,52,5.76E-05,7.71E-05,2.39E-05,0.633843281,5.94E-05,2.39E-05,8.20E-05,0.385496183,15,6.48E-05,8.20E-05,153,5.11E-05,5.94E-05,0.188405797,0.000187393,0.339869281,9.55E-06,1.90E-05,0.905797101,1932,23.30769231,23.77016428
109,0.000101969,0.000442689,1.150219987,11.25,0.465068693,1830,56,1.19E-05,20,0.000442689,4.29E-05,38,6.84E-05,6.10E-05,2.71E-05,0.719264069,6.59E-05,2.71E-05,5.89E-05,0.534931307,27.5,0.000101969,5.89E-05,131,8.86E-05,6.59E-05,0.2,0.000421744,0.290076336,1.19E-05,2.61E-05,0.9,1591,48.15789474,68.72007533
110,6.12E-05,0.000283449,0.791489362,7.25,0.558194774,1116,17,6.37E-06,28,0.000283449,2.86E-05,54,4.82E-05,6.76E-05,2.23E-05,0.62963849,4.77E-05,2.23E-05,6.53E-05,0.441805226,11,6.12E-05,6.53E-05,143,4.47E-05,4.77E-05,0.142857143,0.000193189,0.377622378,6.37E-06,1.65E-05,0.928571429,1410,20.66666667,35.01005147
111,9.88E-05,0.000359884,0.364923747,9.5,0.73264166,1005,23.5,9.55E-06,21,0.000359884,3.97E-05,55,6.41E-05,8.81E-05,5.41E-05,0.770302961,8.48E-05,5.41E-05,0.000105099,0.26735834,15,9.88E-05,0.000105099,234,6.12E-05,8.48E-05,0.261904762,0.000234514,0.235042735,9.55E-06,2.11E-05,0.869047619,2754,18.27272727,11.52460537
112,6.41E-05,0.000273894,0.730741012,8,0.577787198,996,29.25,6.37E-06,29,0.000273894,2.28E-05,44,4.64E-05,3.03E-05,9.55E-06,0.659113693,3.50E-05,9.55E-06,2.23E-05,0.422212802,14,6.41E-05,2.23E-05,121,6.86E-05,3.50E-05,0.108374384,0.000314502,0.363636364,6.37E-06,1.64E-05,0.945812808,1363,22.63636364,21.14354717
113,7.43E-05,0.000331221,1.101907032,13,0.475758435,1849,33,2.15E-05,20,0.000331221,4.01E-05,51,6.69E-05,8.29E-05,3.50E-05,0.752597403,6.18E-05,3.50E-05,8.52E-05,0.524241565,18,7.43E-05,8.52E-05,124,8.23E-05,6.18E-05,0.268421053,0.000388,0.411290323,2.15E-05,2.23E-05,0.865789474,1678,36.25490196,43.77923366
114,6.12E-05,0.000280264,2.039622642,8,0.328988206,1081,21.25,4.78E-06,23,0.000280264,2.88E-05,48,5.60E-05,6.72E-05,1.91E-05,0.749284419,4.00E-05,1.91E-05,4.30E-05,0.671011794,11.5,6.12E-05,4.30E-05,48,6.92E-05,4.00E-05,0.18972332,0.00034499,1,4.78E-06,1.81E-05,0.90513834,530,22.52083333,28.00073629
115,7.67E-05,0.000296188,0.421206226,9,0.703627652,1299,44.25,1.19E-05,20,0.000296188,3.74E-05,42,6.39E-05,6.76E-05,1.91E-05,0.762895928,6.10E-05,1.91E-05,6.53E-05,0.296372348,18,7.67E-05,6.53E-05,172,7.51E-05,6.10E-05,0.221052632,0.000310404,0.244186047,1.19E-05,1.95E-05,0.889473684,3084,30.92857143,37.0908748
116,6.64E-05,0.000226122,0.859238881,7.25,0.537854501,1874,19.75,1.75E-05,22,0.000226122,3.65E-05,78,5.76E-05,8.32E-05,3.50E-05,0.723505507,6.40E-05,3.50E-05,7.72E-05,0.462145499,14.5,6.64E-05,7.72E-05,158,4.88E-05,6.40E-05,0.337662338,0.00019731,0.493670886,1.75E-05,2.45E-05,0.831168831,2181,24.02564103,38.40104645
117,0.000101848,0.000391732,0.813092979,7,0.551543694,1714,21,2.31E-05,14,0.000391732,5.63E-05,33,9.03E-05,0.000121027,5.41E-05,0.777883228,9.71E-05,5.41E-05,0.000147298,0.448456306,12,0.000101848,0.000147298,186,9.61E-05,9.71E-05,0.362637363,0.000378721,0.177419355,2.31E-05,2.45E-05,0.818681319,2108,51.93939394,132.5440897
118,5.36E-05,0.000229307,0.755934267,7,0.5694974,1242,25.25,1.27E-05,25,0.000229307,3.52E-05,62,5.04E-05,6.70E-05,2.87E-05,0.558326774,4.83E-05,2.87E-05,7.64E-05,0.4305026,12,5.36E-05,7.64E-05,132,3.67E-05,4.83E-05,0.206666667,0.000147575,0.46969697,1.27E-05,2.06E-05,0.896666667,1643,20.03225806,18.44081006
119,0.000100861,0.000468168,0.543560606,10,0.647852761,1148,44.5,6.37E-06,20,0.000468168,2.93E-05,30,6.22E-05,4.72E-05,1.91E-05,0.680903361,4.76E-05,1.91E-05,3.11E-05,0.352147239,27.5,0.000100861,3.11E-05,147,0.000110494,4.76E-05,0.157894737,0.000526156,0.204081633,6.37E-06,1.57E-05,0.921052632,2112,38.26666667,39.00592548
120,8.02E-05,0.000324851,1.111658456,10,0.473561431,2031,75,2.87E-05,14,0.000324851,5.17E-05,35,8.84E-05,0.000114477,4.14E-05,0.760894661,7.26E-05,4.14E-05,8.28E-05,0.526438569,22,8.02E-05,8.28E-05,112,9.20E-05,7.26E-05,0.384615385,0.000359871,0.3125,2.87E-05,2.60E-05,0.807692308,1827,58.02857143,82.01898237
121,0.000254873,0.000996847,0.332142857,12,0.750670241,744,28,7.17E-06,14,0.000996847,2.31E-05,17,8.84E-05,4.54E-05,1.75E-05,0.717424242,0.000106691,1.75E-05,3.42E-05,0.249329759,15,0.000254873,3.42E-05,201,0.000176098,0.000106691,0.186813187,0.000701577,0.084577114,7.17E-06,1.81E-05,0.906593407,2240,43.76470588,76.26156955
122,9.63E-05,0.000308927,0.405998929,8.75,0.711238095,758,27.75,1.04E-05,18,0.000308927,2.79E-05,30,6.83E-05,0.000121839,1.91E-05,0.663492063,8.00E-05,1.91E-05,0.000149686,0.288761905,17.5,9.63E-05,0.000149686,160,6.37E-05,8.00E-05,0.196078431,0.000211143,0.1875,1.04E-05,2.11E-05,0.901960784,1867,25.26666667,22.06344387
123,0.000134196,0.000394917,1.159464394,22,0.46307779,1905,63,1.27E-05,11,0.000394917,5.44E-05,21,0.00010924,0.000128748,3.18E-05,0.714285714,0.000108284,3.18E-05,0.000141724,0.53692221,38,0.000134196,0.000141724,114,0.000118109,0.000108284,0.381818182,0.000388068,0.184210526,1.27E-05,2.55E-05,0.809090909,1643,90.71428571,188.3267532
124,7.21E-05,0.000254785,2.007575758,9,0.332493703,1590,41.5,2.07E-05,16,0.000254785,4.18E-05,48,7.46E-05,0.000126155,4.30E-05,0.751567322,8.04E-05,4.30E-05,0.00013217,0.667506297,18,7.21E-05,0.00013217,75,6.15E-05,8.04E-05,0.4,0.000239399,0.64,2.07E-05,2.63E-05,0.8,792,33.125,39.53670499
125,7.46E-05,0.000420396,0.533762058,10,0.651991614,830,31.5,3.18E-06,30,0.000420396,1.78E-05,31,3.97E-05,2.25E-05,6.37E-06,0.800985222,2.44E-05,6.37E-06,9.55E-06,0.348008386,19,7.46E-05,9.55E-06,125,9.85E-05,2.44E-05,0.071264368,0.000566762,0.248,3.18E-06,1.52E-05,0.964367816,1555,26.77419355,29.02247147
126,5.80E-05,0.000248416,0.295514512,8,0.771894094,672,25,3.18E-06,25,0.000248416,2.24E-05,32,4.73E-05,5.25E-05,1.91E-05,0.607536908,4.31E-05,1.91E-05,5.10E-05,0.228105906,12,5.80E-05,5.10E-05,196,5.27E-05,4.31E-05,0.106666667,0.000233884,0.163265306,3.18E-06,1.46E-05,0.946666667,2274,21,18.57081043
127,8.25E-05,0.000347145,3.775061125,8,0.209421403,1544,27.25,7.96E-06,19,0.000347145,2.81E-05,44,6.04E-05,5.88E-05,1.91E-05,0.621587302,5.40E-05,1.91E-05,5.25E-05,0.790578597,14,8.25E-05,5.25E-05,32,7.71E-05,5.40E-05,0.257309942,0.000333476,1.375,7.96E-06,2.08E-05,0.871345029,409,35.09090909,90.93449645
128,5.24E-05,0.000245231,0.803312629,7,0.554535017,776,17,6.37E-06,25,0.000245231,3.38E-05,51,4.50E-05,4.97E-05,2.55E-05,0.576945971,4.22E-05,2.55E-05,6.37E-05,0.445464983,12,5.24E-05,6.37E-05,102,4.18E-05,4.22E-05,0.17,0.000199348,0.5,6.37E-06,1.52E-05,0.915,966,15.21568627,14.19377622
129,3.57E-05,0.000162426,0.894374282,8,0.527878788,779,17,9.55E-06,25,0.000162426,3.22E-05,42,4.42E-05,4.76E-05,1.27E-05,0.818027211,2.71E-05,1.27E-05,2.87E-05,0.472121212,10,3.57E-05,2.87E-05,83,4.84E-05,2.71E-05,0.14,0.000258954,0.506024096,9.55E-06,2.21E-05,0.93,871,18.54761905,20.10354432
130,0.000175993,0.000815313,0.72080292,7.5,0.581124072,395,14,5.57E-06,20,0.000815313,2.09E-05,27,5.51E-05,3.14E-05,1.11E-05,0.48018648,6.13E-05,1.11E-05,2.95E-05,0.418875928,10,0.000175993,2.95E-05,53,0.000117608,6.13E-05,0.142105263,0.000552656,0.509433962,5.57E-06,1.56E-05,0.928947368,548,14.62962963,12.59673135
131,6.12E-05,0.000194274,0.843062201,8,0.542575286,881,30,1.11E-05,20,0.000194274,3.54E-05,37,5.46E-05,6.69E-05,3.66E-05,0.730598291,5.62E-05,3.66E-05,7.48E-05,0.457424714,12,6.12E-05,7.48E-05,96,4.99E-05,5.62E-05,0.194736842,0.000177876,0.385416667,1.11E-05,1.74E-05,0.902631579,1045,23.81081081,26.01645824
132,4.84E-05,0.000216567,0.733716475,9.75,0.57679558,1149,32.5,6.37E-06,23,0.000216567,3.33E-05,44,4.73E-05,4.10E-05,1.91E-05,0.74910474,3.46E-05,1.91E-05,3.18E-05,0.42320442,16.5,4.84E-05,3.18E-05,123,4.92E-05,3.46E-05,0.173913043,0.000237214,0.357723577,6.37E-06,2.17E-05,0.913043478,1566,26.11363636,23.02687749
133,4.59E-05,0.00017198,0.676641729,8,0.596430342,814,23.5,6.37E-06,24,0.00017198,3.19E-05,43,4.51E-05,4.70E-05,1.91E-05,0.537608225,3.64E-05,1.91E-05,3.82E-05,0.403569658,14,4.59E-05,3.82E-05,111,4.20E-05,3.64E-05,0.155797101,0.000184513,0.387387387,6.37E-06,1.99E-05,0.922101449,1203,18.93023256,14.10821194
134,6.09E-05,0.000235676,2.092470277,12,0.323366083,1584,54.5,6.37E-06,15,0.000235676,4.10E-05,27,7.09E-05,9.17E-05,1.91E-05,0.77049062,4.16E-05,1.91E-05,3.98E-05,0.676633917,29,6.09E-05,3.98E-05,77,6.93E-05,4.16E-05,0.257142857,0.000282377,0.350649351,6.37E-06,2.64E-05,0.871428571,757,58.66666667,101.209354
135,8.75E-05,0.000289818,0.527958993,13,0.654467826,1133,47,3.98E-06,18,0.000289818,2.03E-05,25,5.87E-05,5.06E-05,1.27E-05,0.763782051,5.33E-05,1.27E-05,3.98E-05,0.345532174,24,8.75E-05,3.98E-05,178,7.72E-05,5.33E-05,0.163398693,0.000284183,0.140449438,3.98E-06,1.56E-05,0.918300654,2146,45.32,58.26334697
136,4.68E-05,0.000203828,1.374859708,7,0.421077505,1225,20,1.99E-05,18,0.000203828,4.07E-05,55,5.75E-05,7.15E-05,3.03E-05,0.738714064,4.71E-05,3.03E-05,4.94E-05,0.578922495,10,4.68E-05,4.94E-05,63,4.58E-05,4.71E-05,0.359477124,0.000182357,0.873015873,1.99E-05,2.46E-05,0.820261438,891,22.27272727,34.77849625
137,4.64E-05,0.000168795,1.125541126,9.75,0.470468432,1040,22.25,1.04E-05,18,0.000168795,4.80E-05,44,5.73E-05,6.62E-05,3.66E-05,0.60283189,4.97E-05,3.66E-05,7.33E-05,0.529531568,13,4.64E-05,7.33E-05,77,4.00E-05,4.97E-05,0.287581699,0.00016042,0.571428571,1.04E-05,2.58E-05,0.85620915,924,23.63636364,25.26953871
138,7.50E-05,0.000245231,1.48310388,8,0.402721774,1185,30,1.43E-05,14,0.000245231,4.50E-05,25,7.21E-05,7.36E-05,2.23E-05,0.756338899,6.03E-05,2.23E-05,7.25E-05,0.597278226,22,7.50E-05,7.25E-05,72,7.65E-05,6.03E-05,0.274725275,0.000286304,0.347222222,1.43E-05,2.43E-05,0.862637363,799,47.4,61.93028338
